Parent_ID,Parent_Name,Child_SKU,Child_Name,Child_Code,Child_Dims,variationSize,variationColor,productIdentifier,Match_Score,Match_Method
119.0,IM-025 metal asma ul husna yuvarlak 90,IM29800JQH84,IM-298 Kelimei Sehadet Yuvarlak Hamid Aytac 90x90cm Black,IM-298,"(90, 90)",90x90cm,Black,IM-298,85.0,Keyword_Match
121.0,renkli metal asma ul husna saat 90x90 uv,IM28100EWXR2,IM-281 Hüveli UV Baskı Esmaül Hüsna Saat 90x90cm Black,IM-281,"(90, 90)",90x90cm,Black,IM-281,85.0,Keyword_Match
121.0,renkli metal asma ul husna saat 90x90 uv,IM28100SW6YE,IM-281 Hüveli UV Baskı Esmaül Hüsna Saat 90x90cm White,IM-281,"(90, 90)",90x90cm,White,IM-281,85.0,Keyword_Match
121.0,renkli metal asma ul husna saat 90x90 uv,IM28200FPDF5,IM-282 Modern UV Baskı Esmaül Hüsna Saat 90x90cm Black,IM-282,"(90, 90)",90x90cm,Black,IM-282,85.0,Keyword_Match
121.0,renkli metal asma ul husna saat 90x90 uv,IM28200X85YC,IM-282 Modern UV Baskı Esmaül Hüsna Saat 90x90cm White,IM-282,"(90, 90)",90x90cm,White,IM-282,85.0,Keyword_Match
122.0,renkli metal asma ul husna saat 67x67 uv,IM28100801ZB,IM-281 Hüveli UV Baskı Esmaül Hüsna Saat 67x67cm White,IM-281,"(67, 67)",67x67cm,White,IM-281,85.0,Keyword_Match
122.0,renkli metal asma ul husna saat 67x67 uv,IM28100WWXWD,IM-281 Hüveli UV Baskı Esmaül Hüsna Saat 67x67cm Black,IM-281,"(67, 67)",67x67cm,Black,IM-281,85.0,Keyword_Match
122.0,renkli metal asma ul husna saat 67x67 uv,IM282003V8SQ,IM-282 Modern UV Baskı Esmaül Hüsna Saat 67x67cm White,IM-282,"(67, 67)",67x67cm,White,IM-282,85.0,Keyword_Match
122.0,renkli metal asma ul husna saat 67x67 uv,IM28200SQCR1,IM-282 Modern UV Baskı Esmaül Hüsna Saat 67x67cm Black,IM-282,"(67, 67)",67x67cm,Black,IM-282,85.0,Keyword_Match
123.0,kufic esma ül hüsna 75x70,IM026009AAG1,IM-026 Esmaül Hüsna Kufi 70x75cm Matte Gold,IM-26,"(70, 75)",70x75cm,Matte Gold,IM-026,85.0,Keyword_Match
123.0,kufic esma ül hüsna 75x70,IM02600AS9S6,IM-026 Esmaül Hüsna Kufi 70x75cm Black,IM-26,"(70, 75)",70x75cm,Black,IM-026,85.0,Keyword_Match
123.0,kufic esma ül hüsna 75x70,IM02600CZK9S,IM-026 Esmaül Hüsna Kufi 70x75cm Matte Copper,IM-26,"(70, 75)",70x75cm,Matte Copper,IM-026,85.0,Keyword_Match
123.0,kufic esma ül hüsna 75x70,IM02600WGAT8,IM-026 Esmaül Hüsna Kufi 70x75cm Matte Silver,IM-26,"(70, 75)",70x75cm,Matte Silver,IM-026,85.0,Keyword_Match
124.0,çubuklu besmele 43x47,CMS00807TPZ1,CMS-008 Mandala Sri Yantra V4 Daire Flower of Life V2 3'lü Set 43x47x47cm Black,CMS-8,"(43, 47)",43x47x47cm,Black,CMS-008,57.9,Fuzzy_Match
124.0,çubuklu besmele 43x47,CMS00809RGW6,CMS-008 Mandala Sri Yantra V4 Daire Flower of Life V2 3'lü Set 43x47x47cm Gold,CMS-8,"(43, 47)",43x47x47cm,Gold,CMS-008,57.9,Fuzzy_Match
124.0,çubuklu besmele 43x47,CMS0080DNPDE,CMS-008 Mandala Sri Yantra V4 Daire Flower of Life V2 3'lü Set 43x47x47cm Black Gold,CMS-8,"(43, 47)",43x47x47cm,Black Gold,CMS-008,57.9,Fuzzy_Match
124.0,çubuklu besmele 43x47,IM016005N0BE,IM-016 Besmele 5 Çubuklu 43x47cm Matte Silver,IM-16,"(43, 47)",43x47cm,Matte Silver,IM-016,100.0,Sample_Match
124.0,çubuklu besmele 43x47,IM01600A9M5P,IM-016 Besmele 5 Çubuklu 43x47cm Matte Copper,IM-16,"(43, 47)",43x47cm,Matte Copper,IM-016,100.0,Sample_Match
124.0,çubuklu besmele 43x47,IM01600X3WPF,IM-016 Besmele 5 Çubuklu 43x47cm Black,IM-16,"(43, 47)",43x47cm,Black,IM-016,100.0,Sample_Match
124.0,çubuklu besmele 43x47,IM01600YWXTA,IM-016 Besmele 5 Çubuklu 43x47cm Matte Gold,IM-16,"(43, 47)",43x47cm,Matte Gold,IM-016,100.0,Sample_Match
125.0,çubuklu besmele 63x71,IM016005M4Y1,IM-016 Besmele 5 Çubuklu 63x71cm Matte Silver,IM-16,"(63, 71)",63x71cm,Matte Silver,IM-016,90.0,Pattern_Match
125.0,çubuklu besmele 63x71,IM01600FMAJG,IM-016 Besmele 5 Çubuklu 63x71cm Matte Copper,IM-16,"(63, 71)",63x71cm,Matte Copper,IM-016,100.0,Sample_Match
125.0,çubuklu besmele 63x71,IM01600HTMN4,IM-016 Besmele 5 Çubuklu 63x71cm Matte Gold,IM-16,"(63, 71)",63x71cm,Matte Gold,IM-016,90.0,Pattern_Match
125.0,çubuklu besmele 63x71,IM01600HVQF1,IM-016 Besmele 5 Çubuklu 63x71cm Black,IM-16,"(63, 71)",63x71cm,Black,IM-016,90.0,Pattern_Match
126.0,IM-300 Bükümlü Kare Mum Tutucu,IM3000037ZNR,IM-300 Bükümlü Kare Mum Tutucu 40x42cm Mat Gold,IM-300,"(40, 42)",40x42cm,Mat Gold,IM-300,95.0,ID_Match
126.0,IM-300 Bükümlü Kare Mum Tutucu,IM30000C8V8J,IM-300 Bükümlü Kare Mum Tutucu 40x42cm Siyah,IM-300,"(40, 42)",40x42cm,Siyah,IM-300,95.0,ID_Match
126.0,IM-300 Bükümlü Kare Mum Tutucu,IM30000SXG6C,IM-300 Bükümlü Kare Mum Tutucu 40x42cm Mat Silver,IM-300,"(40, 42)",40x42cm,Mat Silver,IM-300,95.0,ID_Match
126.0,IM-300 Bükümlü Kare Mum Tutucu,IM30000YK4FN,IM-300 Bükümlü Kare Mum Tutucu 40x42cm Beyaz,IM-300,"(40, 42)",40x42cm,Beyaz,IM-300,95.0,ID_Match
127.0,IM-301 UV Baskı Silver Akrilik Yiyiniz İçiniz...,IM301005X42C,IM-301 Siyah Üzeri UV Baskı Akrilik Yiyiniz Iciniz Israf Etmeyiniz 30x25cm Silver,IM-301,"(30, 25)",30x25cm,Silver,IM-301,95.0,ID_Match
128.0,IM-302 UV Mescid Yatay Takvim,IM302004QEMW,IM-302 UV Mescid Yatay Ramazan Takvimi 40x30cm Siyah,IM-302,"(40, 30)",40x30cm,Siyah,IM-302,95.0,ID_Match
129.0,IM-303 Mescid-i Nebevi  Yatay Ramazan Takvimi,IM30300XMQWA,IM-303 UV Mescid-i Nebevi Yatay Ramazan Takvimi 40x40cm Standart,IM-303,"(40, 40)",40x40cm,Standart,IM-303,95.0,ID_Match
130.0,IM-304 Çocuk Namaz Takipçisi,IM30400VC6V6,IM-304 Namaz Takipçisi Beyaz Üzeri UV Baskı 30x44cm Pembe,IM-304,"(30, 44)",30x44cm,Pembe,IM-304,95.0,ID_Match
130.0,IM-304 Çocuk Namaz Takipçisi,IM30400VZMAC,IM-304 Namaz Takipçisi Beyaz Üzeri UV Baskı 30x44cm Mavi,IM-304,"(30, 44)",30x44cm,Mavi,IM-304,95.0,ID_Match
133.0,kısa tevhid medium,IM057003T105,IM-057 Kelimei Tevhid Kısa Stil 23x50cm Black,IM-57,"(23, 50)",23x50cm,Black,IM-057,100.0,Sample_Match
133.0,kısa tevhid medium,IM0570060RKJ,IM-057 Kelimei Tevhid Kısa Stil 23x50cm Matte Silver,IM-57,"(23, 50)",23x50cm,Matte Silver,IM-057,100.0,Sample_Match
133.0,kısa tevhid medium,IM057006A1JE,IM-057 Kelimei Tevhid Kısa Stil 23x50cm Matte Gold,IM-57,"(23, 50)",23x50cm,Matte Gold,IM-057,100.0,Sample_Match
133.0,kısa tevhid medium,IM05700D0EZ7,IM-057 Kelimei Tevhid Kısa Stil 23x50cm Matte Copper,IM-57,"(23, 50)",23x50cm,Matte Copper,IM-057,100.0,Sample_Match
134.0,kısa tevhid large,IM0570060AC9,IM-057 Kelimei Tevhid Kısa Stil 37x80cm Matte Silver,IM-57,"(37, 80)",37x80cm,Matte Silver,IM-057,100.0,Sample_Match
134.0,kısa tevhid large,IM057007KTH7,IM-057 Kelimei Tevhid Kısa Stil 37x80cm Matte Copper,IM-57,"(37, 80)",37x80cm,Matte Copper,IM-057,100.0,Sample_Match
134.0,kısa tevhid large,IM057007YSMZ,IM-057 Kelimei Tevhid Kısa Stil 37x80cm Matte Gold,IM-57,"(37, 80)",37x80cm,Matte Gold,IM-057,100.0,Sample_Match
134.0,kısa tevhid large,IM05700D2VGX,IM-057 Kelimei Tevhid Kısa Stil 37x80cm Black,IM-57,"(37, 80)",37x80cm,Black,IM-057,100.0,Sample_Match
135.0,kısa tevhid xl,IM0570054NPJ,IM-057 Kelimei Tevhid Kısa Stil 49x110cm Matte Copper,IM-57,"(49, 110)",49x110cm,Matte Copper,IM-057,100.0,Sample_Match
135.0,kısa tevhid xl,IM057008ZCWA,IM-057 Kelimei Tevhid Kısa Stil 49x110cm Matte Silver,IM-57,"(49, 110)",49x110cm,Matte Silver,IM-057,100.0,Sample_Match
135.0,kısa tevhid xl,IM05700JERVS,IM-057 Kelimei Tevhid Kısa Stil 49x110cm Matte Gold,IM-57,"(49, 110)",49x110cm,Matte Gold,IM-057,100.0,Sample_Match
135.0,kısa tevhid xl,IM05700RVQR6,IM-057 Kelimei Tevhid Kısa Stil 49x110cm Black,IM-57,"(49, 110)",49x110cm,Black,IM-057,100.0,Sample_Match
137.0,tevhid 99x24,IM052001FP70,IM-052 Kelimei Şahadet Yatay 99x24cm Shiny Silver,IM-52,"(99, 24)",99x24cm,Shiny Silver,IM-052,60.9,Fuzzy_Match
137.0,tevhid 99x24,IM052007NC25,IM-052 Kelimei Şahadet Yatay 99x24cm Matte Silver,IM-52,"(99, 24)",99x24cm,Matte Silver,IM-052,60.9,Fuzzy_Match
137.0,tevhid 99x24,IM05200NEAH5,IM-052 Kelimei Şahadet Yatay 99x24cm Shiny Gold,IM-52,"(99, 24)",99x24cm,Shiny Gold,IM-052,60.9,Fuzzy_Match
137.0,tevhid 99x24,IM05200VP1JJ,IM-052 Kelimei Şahadet Yatay 99x24cm Matte Copper,IM-52,"(99, 24)",99x24cm,Matte Copper,IM-052,60.9,Fuzzy_Match
137.0,tevhid 99x24,IM05200Y0AMK,IM-052 Kelimei Şahadet Yatay 99x24cm Shiny Copper,IM-52,"(99, 24)",99x24cm,Shiny Copper,IM-052,60.9,Fuzzy_Match
137.0,tevhid 99x24,IM20700CP9AV,IM-207 Surah An Naml Verse 19 99x24cm Matte Gold,IM-207,"(99, 24)",99x24cm,Matte Gold,IM-207,60.0,Fuzzy_Match
137.0,tevhid 99x24,IM20700HVXWB,IM-207 Surah An Naml Verse 19 99x24cm Black,IM-207,"(99, 24)",99x24cm,Black,IM-207,60.0,Fuzzy_Match
137.0,tevhid 99x24,IM20700MQ1W0,IM-207 Surah An Naml Verse 19 99x24cm Matte Copper,IM-207,"(99, 24)",99x24cm,Matte Copper,IM-207,60.0,Fuzzy_Match
137.0,tevhid 99x24,IM20700QS8JM,IM-207 Surah An Naml Verse 19 99x24cm Matte Silver,IM-207,"(99, 24)",99x24cm,Matte Silver,IM-207,60.0,Fuzzy_Match
137.0,tevhid 99x24,IM219002G3GH,IM-219 Kelimei Tevhid Dikey 24x99cm Black,IM-219,"(24, 99)",24x99cm,Black,IM-219,85.0,Keyword_Match
137.0,tevhid 99x24,IM21900BC2BC,IM-219 Kelimei Tevhid Dikey 24x99cm Matte Copper,IM-219,"(24, 99)",24x99cm,Matte Copper,IM-219,85.0,Keyword_Match
137.0,tevhid 99x24,IM21900J2ZK5,IM-219 Kelimei Tevhid Dikey 24x99cm Matte Silver,IM-219,"(24, 99)",24x99cm,Matte Silver,IM-219,85.0,Keyword_Match
137.0,tevhid 99x24,IM21900R95YY,IM-219 Kelimei Tevhid Dikey 24x99cm Matte Gold,IM-219,"(24, 99)",24x99cm,Matte Gold,IM-219,85.0,Keyword_Match
137.0,tevhid 99x24,IM2230014SDT,"IM-223 Hadis Merhamet (To those who show mercy, the Merciful will show Mercy) 99x24cm Black",IM-223,"(99, 24)",99x24cm,Black,IM-223,60.0,Fuzzy_Match
137.0,tevhid 99x24,IM22300C2JRY,"IM-223 Hadis Merhamet (To those who show mercy, the Merciful will show Mercy) 99x24cm Matte Silver",IM-223,"(99, 24)",99x24cm,Matte Silver,IM-223,60.0,Fuzzy_Match
137.0,tevhid 99x24,IM22300FQ6MF,"IM-223 Hadis Merhamet (To those who show mercy, the Merciful will show Mercy) 99x24cm Matte Copper",IM-223,"(99, 24)",99x24cm,Matte Copper,IM-223,60.0,Fuzzy_Match
137.0,tevhid 99x24,IM22300Q6QRT,"IM-223 Hadis Merhamet (To those who show mercy, the Merciful will show Mercy) 99x24cm Matte Gold",IM-223,"(99, 24)",99x24cm,Matte Gold,IM-223,60.0,Fuzzy_Match
137.0,tevhid 99x24,IM23300M9STC,IM-233 Muheymin 29 99x23cm Tek Renk,IM-233,"(99, 23)",99x23cm,Tek Renk,IM-233,50.0,Fuzzy_Match
139.0,tevhid 99x24 kaplama,IM21900EMN3E,IM-219 Kelimei Tevhid Dikey 24x99cm Shiny Copper,IM-219,"(24, 99)",24x99cm,Shiny Copper,IM-219,85.0,Keyword_Match
139.0,tevhid 99x24 kaplama,IM21900NQXBH,IM-219 Kelimei Tevhid Dikey 24x99cm Shiny Gold,IM-219,"(24, 99)",24x99cm,Shiny Gold,IM-219,85.0,Keyword_Match
139.0,tevhid 99x24 kaplama,IM21900QR9A6,IM-219 Kelimei Tevhid Dikey 24x99cm Shiny Silver,IM-219,"(24, 99)",24x99cm,Shiny Silver,IM-219,85.0,Keyword_Match
140.0,güllü lafız tek 30,IM073000WPC0,IM-073 Muhammed (sav)Lafzı Sülüs Klasik 30x30cm Shiny Gold,IM-73,"(30, 30)",30x30cm,Shiny Gold,IM-073,61.1,Fuzzy_Match
140.0,güllü lafız tek 30,IM07300N9CKA,IM-073 Muhammed (sav)Lafzı Sülüs Klasik 30x30cm Shiny Silver,IM-73,"(30, 30)",30x30cm,Shiny Silver,IM-073,61.1,Fuzzy_Match
140.0,güllü lafız tek 30,IM07300RXV2E,IM-073 Muhammed (sav)Lafzı Sülüs Klasik 30x30cm Shiny Copper,IM-73,"(30, 30)",30x30cm,Shiny Copper,IM-073,61.1,Fuzzy_Match
141.0,güllü lafız tek 40,IM003004B0TX,IM-003 Allah (cc) Lafzı Gül Desenli 40x40cm Black,IM-3,"(40, 40)",40x40cm,Black,IM-003,50.0,Fuzzy_Match
141.0,güllü lafız tek 40,IM00300AXNDE,IM-003 Allah (cc) Lafzı Gül Desenli 40x40cm Matte Copper,IM-3,"(40, 40)",40x40cm,Matte Copper,IM-003,50.0,Fuzzy_Match
141.0,güllü lafız tek 40,IM00300G0BFP,IM-003 Allah (cc) Lafzı Gül Desenli 40x40cm Matte Gold,IM-3,"(40, 40)",40x40cm,Matte Gold,IM-003,50.0,Fuzzy_Match
141.0,güllü lafız tek 40,IM00300YKVBC,IM-003 Allah (cc) Lafzı Gül Desenli 40x40cm Matte Silver,IM-3,"(40, 40)",40x40cm,Matte Silver,IM-003,50.0,Fuzzy_Match
141.0,güllü lafız tek 40,IM075003ZX3Q,IM-075 Muhammed (sav) Lafzı Gül Desenli 40x40cm Matte Copper,IM-75,"(40, 40)",40x40cm,Matte Copper,IM-075,50.0,Fuzzy_Match
141.0,güllü lafız tek 40,IM075006A1HA,IM-075 Muhammed (sav) Lafzı Gül Desenli 40x40cm Matte Gold,IM-75,"(40, 40)",40x40cm,Matte Gold,IM-075,50.0,Fuzzy_Match
141.0,güllü lafız tek 40,IM07500KYJN8,IM-075 Muhammed (sav) Lafzı Gül Desenli 40x40cm Matte Silver,IM-75,"(40, 40)",40x40cm,Matte Silver,IM-075,50.0,Fuzzy_Match
141.0,güllü lafız tek 40,IM07500ZN0J3,IM-075 Muhammed (sav) Lafzı Gül Desenli 40x40cm Black,IM-75,"(40, 40)",40x40cm,Black,IM-075,50.0,Fuzzy_Match
143.0,güllü lafız çift 30,IM001002YD99,IM-001 Allah Lafzı Sülüs 30x30cm Matte Copper,IM-1,"(30, 30)",30x30cm,Matte Copper,IM-001,57.9,Fuzzy_Match
143.0,güllü lafız çift 30,IM00100C7B5P,IM-001 Allah Lafzı Sülüs 30x30cm Shiny Copper,IM-1,"(30, 30)",30x30cm,Shiny Copper,IM-001,57.9,Fuzzy_Match
143.0,güllü lafız çift 30,IM00100C8JS3,IM-001 Allah Lafzı Sülüs 30x30cm Shiny Silver,IM-1,"(30, 30)",30x30cm,Shiny Silver,IM-001,57.9,Fuzzy_Match
143.0,güllü lafız çift 30,IM00100E3QD5,IM-001 Allah Lafzı Sülüs 30x30cm Matte Gold,IM-1,"(30, 30)",30x30cm,Matte Gold,IM-001,57.9,Fuzzy_Match
143.0,güllü lafız çift 30,IM00100QKB98,IM-001 Allah Lafzı Sülüs 30x30cm Black,IM-1,"(30, 30)",30x30cm,Black,IM-001,57.9,Fuzzy_Match
143.0,güllü lafız çift 30,IM00100RWFCA,IM-001 Allah Lafzı Sülüs 30x30cm Matte Silver,IM-1,"(30, 30)",30x30cm,Matte Silver,IM-001,57.9,Fuzzy_Match
143.0,güllü lafız çift 30,IM00100WK6YR,IM-001 Allah Lafzı Sülüs 30x30cm Shiny Gold,IM-1,"(30, 30)",30x30cm,Shiny Gold,IM-001,57.9,Fuzzy_Match
144.0,güllü lafız çift 40,IMS016016CPS,IMS-016 Gül Desenli Allah ve Muhammed (sav) Lafzı Set 40x40cm Matte Silver,IMS-16,"(40, 40)",40x40cm,Matte Silver,IMS-016,90.0,Pattern_Match
144.0,güllü lafız çift 40,IMS0160PMZ8R,IMS-016 Gül Desenli Allah ve Muhammed (sav) Lafzı Set 40x40cm Matte Copper,IMS-16,"(40, 40)",40x40cm,Matte Copper,IMS-016,90.0,Pattern_Match
144.0,güllü lafız çift 40,IMS0160TQ3JT,IMS-016 Gül Desenli Allah ve Muhammed (sav) Lafzı Set 40x40cm Black,IMS-16,"(40, 40)",40x40cm,Black,IMS-016,100.0,Sample_Match
144.0,güllü lafız çift 40,IMS0160YMZ2W,IMS-016 Gül Desenli Allah ve Muhammed (sav) Lafzı Set 40x40cm Matte Gold,IMS-16,"(40, 40)",40x40cm,Matte Gold,IMS-016,100.0,Sample_Match
146.0,dikey tek 50x13,IM018004ABV4,IM-018 Besmele Dikey Kolon Stil 13x50cm Matte Gold,IM-18,"(13, 50)",13x50cm,Matte Gold,IM-018,22.7,TFIDF_Match
146.0,dikey tek 50x13,IM018007PXD7,IM-018 Besmele Dikey Kolon Stil 13x50cm Matte Silver,IM-18,"(13, 50)",13x50cm,Matte Silver,IM-018,22.7,TFIDF_Match
146.0,dikey tek 50x13,IM01800F6V6X,IM-018 Besmele Dikey Kolon Stil 13x50cm Black,IM-18,"(13, 50)",13x50cm,Black,IM-018,22.7,TFIDF_Match
146.0,dikey tek 50x13,IM01800XKK2Z,IM-018 Besmele Dikey Kolon Stil 13x50cm Matte Copper,IM-18,"(13, 50)",13x50cm,Matte Copper,IM-018,22.7,TFIDF_Match
146.0,dikey tek 50x13,IM14300F18NS,IM-143 Rahman 13 Dikey 13x50cm Matte Copper,IM-143,"(13, 50)",13x50cm,Matte Copper,IM-143,17.4,TFIDF_Match
146.0,dikey tek 50x13,IM14300F3NQV,IM-143 Rahman 13 Dikey 13x50cm Black,IM-143,"(13, 50)",13x50cm,Black,IM-143,17.4,TFIDF_Match
146.0,dikey tek 50x13,IM14300SXCSK,IM-143 Rahman 13 Dikey 13x50cm Matte Gold,IM-143,"(13, 50)",13x50cm,Matte Gold,IM-143,17.4,TFIDF_Match
146.0,dikey tek 50x13,IM14300Y94PC,IM-143 Rahman 13 Dikey 13x50cm Matte Silver,IM-143,"(13, 50)",13x50cm,Matte Silver,IM-143,17.4,TFIDF_Match
146.0,dikey tek 50x13,IM2190074N7M,IM-219 Kelimei Tevhid Dikey 13x50cm Matte Silver,IM-219,"(13, 50)",13x50cm,Matte Silver,IM-219,26.2,TFIDF_Match
146.0,dikey tek 50x13,IM21900E2Q1G,IM-219 Kelimei Tevhid Dikey 13x50cm Black,IM-219,"(13, 50)",13x50cm,Black,IM-219,26.2,TFIDF_Match
146.0,dikey tek 50x13,IM21900F7CYP,IM-219 Kelimei Tevhid Dikey 13x50cm Matte Gold,IM-219,"(13, 50)",13x50cm,Matte Gold,IM-219,26.2,TFIDF_Match
146.0,dikey tek 50x13,IM21900Y9E4X,IM-219 Kelimei Tevhid Dikey 13x50cm Matte Copper,IM-219,"(13, 50)",13x50cm,Matte Copper,IM-219,26.2,TFIDF_Match
147.0,dikey tek 99x25,IM27000ASX39,IM-270 Ahşap Raflı Bükümlü Alak-1-4 İkra 100cm Tek Renk,IM-270,,100cm,Tek Renk,IM-270,19.5,TFIDF_Match
147.0,dikey tek 99x25,IM318009ZNMS,IM-318 Rum 21 Yatay Tasarım 99x25cm Shiny Gold,IM-318,"(99, 25)",99x25cm,Shiny Gold,IM-318,60.0,Fuzzy_Match
147.0,dikey tek 99x25,IM31800AQSA2,IM-318 Rum 21 Yatay Tasarım 99x25cm Shiny Silver,IM-318,"(99, 25)",99x25cm,Shiny Silver,IM-318,60.0,Fuzzy_Match
147.0,dikey tek 99x25,IM31800G2GTW,IM-318 Rum 21 Yatay Tasarım 99x25cm Matte Gold,IM-318,"(99, 25)",99x25cm,Matte Gold,IM-318,60.0,Fuzzy_Match
147.0,dikey tek 99x25,IM31800G55B5,IM-318 Rum 21 Yatay Tasarım 99x25cm Black,IM-318,"(99, 25)",99x25cm,Black,IM-318,60.0,Fuzzy_Match
147.0,dikey tek 99x25,IM31800KDDY4,IM-318 Rum 21 Yatay Tasarım 99x25cm Shiny Copper,IM-318,"(99, 25)",99x25cm,Shiny Copper,IM-318,60.0,Fuzzy_Match
147.0,dikey tek 99x25,IM31800S3VFM,IM-318 Rum 21 Yatay Tasarım 99x25cm Matte Copper,IM-318,"(99, 25)",99x25cm,Matte Copper,IM-318,60.0,Fuzzy_Match
147.0,dikey tek 99x25,IM31800XXWDD,IM-318 Rum 21 Yatay Tasarım 99x25cm Matte Silver,IM-318,"(99, 25)",99x25cm,Matte Silver,IM-318,60.0,Fuzzy_Match
148.0,dikey tek 50x13 Kaplama,IM013001PNAF,IM-013 Bakara 152 Kolon Stil 13x50cm Shiny Gold,IM-13,"(13, 50)",13x50cm,Shiny Gold,IM-013,50.0,Fuzzy_Match
148.0,dikey tek 50x13 Kaplama,IM01300CJPNH,IM-013 Bakara 152 Kolon Stil 13x50cm Shiny Copper,IM-13,"(13, 50)",13x50cm,Shiny Copper,IM-013,50.0,Fuzzy_Match
148.0,dikey tek 50x13 Kaplama,IM01300M4HFV,IM-013 Bakara 152 Kolon Stil 13x50cm Shiny Silver,IM-13,"(13, 50)",13x50cm,Shiny Silver,IM-013,50.0,Fuzzy_Match
148.0,dikey tek 50x13 Kaplama,IM018006KKF6,IM-018 Besmele Dikey Kolon Stil 13x50cm Shiny Silver,IM-18,"(13, 50)",13x50cm,Shiny Silver,IM-018,22.7,TFIDF_Match
148.0,dikey tek 50x13 Kaplama,IM018008KQTY,IM-018 Besmele Dikey Kolon Stil 13x50cm Shiny Copper,IM-18,"(13, 50)",13x50cm,Shiny Copper,IM-018,22.7,TFIDF_Match
148.0,dikey tek 50x13 Kaplama,IM01800A61TN,IM-018 Besmele Dikey Kolon Stil 13x50cm Shiny Gold,IM-18,"(13, 50)",13x50cm,Shiny Gold,IM-018,22.7,TFIDF_Match
148.0,dikey tek 50x13 Kaplama,IM14300EHABZ,IM-143 Rahman 13 Dikey 13x50cm Shiny Silver,IM-143,"(13, 50)",13x50cm,Shiny Silver,IM-143,17.4,TFIDF_Match
148.0,dikey tek 50x13 Kaplama,IM14300HE3PA,IM-143 Rahman 13 Dikey 13x50cm Shiny Copper,IM-143,"(13, 50)",13x50cm,Shiny Copper,IM-143,17.4,TFIDF_Match
148.0,dikey tek 50x13 Kaplama,IM14300MHM5C,IM-143 Rahman 13 Dikey 13x50cm Shiny Gold,IM-143,"(13, 50)",13x50cm,Shiny Gold,IM-143,17.4,TFIDF_Match
148.0,dikey tek 50x13 Kaplama,IM219000A7EA,IM-219 Kelimei Tevhid Dikey 13x50cm Shiny Gold,IM-219,"(13, 50)",13x50cm,Shiny Gold,IM-219,26.2,TFIDF_Match
148.0,dikey tek 50x13 Kaplama,IM21900K6YCQ,IM-219 Kelimei Tevhid Dikey 13x50cm Shiny Copper,IM-219,"(13, 50)",13x50cm,Shiny Copper,IM-219,26.2,TFIDF_Match
148.0,dikey tek 50x13 Kaplama,IM21900RS4TK,IM-219 Kelimei Tevhid Dikey 13x50cm Shiny Silver,IM-219,"(13, 50)",13x50cm,Shiny Silver,IM-219,26.2,TFIDF_Match
150.0,dikey set 50x13,IMS032006WTK,IMS-032 Bakara 152 ve Rahman 13 Dikey Kolon Set 50x13cm Matte Copper,IMS-32,"(50, 13)",50x13cm,Matte Copper,IMS-032,23.2,TFIDF_Match
150.0,dikey set 50x13,IMS0320158VR,IMS-032 Bakara 152 ve Rahman 13 Dikey Kolon Set 50x13cm Black,IMS-32,"(50, 13)",50x13cm,Black,IMS-032,23.2,TFIDF_Match
150.0,dikey set 50x13,IMS03201NH2J,IMS-032 Bakara 152 ve Rahman 13 Dikey Kolon Set 50x13cm Matte Silver,IMS-32,"(50, 13)",50x13cm,Matte Silver,IMS-032,23.2,TFIDF_Match
150.0,dikey set 50x13,IMS0320VYWR3,IMS-032 Bakara 152 ve Rahman 13 Dikey Kolon Set 50x13cm Matte Gold,IMS-32,"(50, 13)",50x13cm,Matte Gold,IMS-032,23.2,TFIDF_Match
150.0,dikey set 50x13,IMS03502ZPMJ,IMS-035 Kolon Set Kelimei Tevhid Dikey ve Kasas Suresi 24 13x50cm Matte Gold,IMS-35,"(13, 50)",13x50cm,Matte Gold,IMS-035,23.4,TFIDF_Match
150.0,dikey set 50x13,IMS035098QEX,IMS-035 Kolon Set Kelimei Tevhid Dikey ve Kasas Suresi 24 13x50cm Matte Copper,IMS-35,"(13, 50)",13x50cm,Matte Copper,IMS-035,23.4,TFIDF_Match
150.0,dikey set 50x13,IMS0350S6DJR,IMS-035 Kolon Set Kelimei Tevhid Dikey ve Kasas Suresi 24 13x50cm Matte Silver,IMS-35,"(13, 50)",13x50cm,Matte Silver,IMS-035,23.4,TFIDF_Match
150.0,dikey set 50x13,IMS0350ZR3V2,IMS-035 Kolon Set Kelimei Tevhid Dikey ve Kasas Suresi 24 13x50cm Black,IMS-35,"(13, 50)",13x50cm,Black,IMS-035,23.4,TFIDF_Match
152.0,dikey set 50x13 Kaplama,IMS0320D9PQP,IMS-032 Bakara 152 ve Rahman 13 Dikey Kolon Set 50x13cm Shiny Gold,IMS-32,"(50, 13)",50x13cm,Shiny Gold,IMS-032,23.2,TFIDF_Match
152.0,dikey set 50x13 Kaplama,IMS0320VNXJJ,IMS-032 Bakara 152 ve Rahman 13 Dikey Kolon Set 50x13cm Shiny Silver,IMS-32,"(50, 13)",50x13cm,Shiny Silver,IMS-032,23.2,TFIDF_Match
152.0,dikey set 50x13 Kaplama,IMS0320W6CPK,IMS-032 Bakara 152 ve Rahman 13 Dikey Kolon Set 50x13cm Shiny Copper,IMS-32,"(50, 13)",50x13cm,Shiny Copper,IMS-032,23.2,TFIDF_Match
